Serial Number:20541928 --

Date Time - GMT +09:00,"Temp, (*C)","Intensity, (lux)",Button Down,Button Up,Host Connect,EOF,
2020-09-07 17:50:00,25.05,8, , , , ,
2020-09-07 18:00:00,25.05,7, , , , ,
2020-09-07 18:10:00,24.97,5, , , , ,
2020-09-07 18:20:00,24.97,3, , , , ,
2020-09-07 18:30:00,24.92,2, , , , ,
2020-09-07 18:40:00,24.88,0, , , , ,
2020-09-07 18:50:00,24.84,0, , , , ,
2020-09-07 19:00:00,24.75,0, , , , ,
2020-09-07 19:10:00,24.79,0, , , , ,
2020-09-07 19:20:00,24.75,0, , , , ,
2020-09-07 19:30:00,24.71,0, , , , ,
2020-09-07 19:40:00,24.71,0, , , , ,
2020-09-07 19:50:00,24.62,0, , , , ,
2020-09-07 20:00:00,24.62,0, , , , ,
2020-09-07 20:10:00,24.58,0, , , , ,
2020-09-07 20:20:00,24.58,0, , , , ,
2020-09-07 20:30:00,24.54,0, , , , ,
2020-09-07 20:40:00,24.54,0, , , , ,
2020-09-07 20:50:00,24.54,0, , , , ,
2020-09-07 21:00:00,24.49,0, , , , ,
2020-09-07 21:10:00,24.49,0, , , , ,
2020-09-07 21:20:00,24.45,0, , , , ,
2020-09-07 21:30:00,24.41,0, , , , ,
2020-09-07 21:40:00,24.36,0, , , , ,
2020-09-07 21:50:00,24.36,0, , , , ,
2020-09-07 22:00:00,24.32,0, , , , ,
2020-09-07 22:10:00,24.28,0, , , , ,
2020-09-07 22:20:00,24.28,0, , , , ,
2020-09-07 22:30:00,24.28,0, , , , ,
2020-09-07 22:40:00,24.19,0, , , , ,
2020-09-07 22:50:00,24.24,0, , , , ,
2020-09-07 23:00:00,24.19,0, , , , ,
2020-09-07 23:10:00,24.11,0, , , , ,
2020-09-07 23:20:00,24.19,0, , , , ,
2020-09-07 23:30:00,24.15,0, , , , ,
2020-09-07 23:40:00,24.11,0, , , , ,
2020-09-07 23:50:00,24.06,0, , , , ,
2020-09-08 00:00:00,24.06,0, , , , ,
2020-09-08 00:10:00,24.02,0, , , , ,
2020-09-08 00:20:00,24.02,0, , , , ,
2020-09-08 00:30:00,24.02,0, , , , ,
2020-09-08 00:40:00,23.98,0, , , , ,
2020-09-08 00:50:00,24.02,0, , , , ,
2020-09-08 01:00:00,24.06,0, , , , ,
2020-09-08 01:10:00,24.02,0, , , , ,
2020-09-08 01:20:00,24.02,0, , , , ,
2020-09-08 01:30:00,23.94,0, , , , ,
2020-09-08 01:40:00,23.98,0, , , , ,
2020-09-08 01:50:00,24.02,0, , , , ,
2020-09-08 02:00:00,23.94,0, , , , ,
2020-09-08 02:10:00,23.94,0, , , , ,
2020-09-08 02:20:00,23.85,0, , , , ,
2020-09-08 02:30:00,23.85,0, , , , ,
2020-09-08 02:40:00,23.81,0, , , , ,
2020-09-08 02:50:00,23.81,0, , , , ,
2020-09-08 03:00:00,23.76,0, , , , ,
2020-09-08 03:10:00,23.72,0, , , , ,
2020-09-08 03:20:00,23.81,0, , , , ,
2020-09-08 03:30:00,23.76,0, , , , ,
2020-09-08 03:40:00,23.76,0, , , , ,
2020-09-08 03:50:00,23.72,0, , , , ,
2020-09-08 04:00:00,23.72,0, , , , ,
2020-09-08 04:10:00,23.68,0, , , , ,
2020-09-08 04:20:00,23.68,0, , , , ,
2020-09-08 04:30:00,23.72,0, , , , ,
2020-09-08 04:40:00,23.72,0, , , , ,
2020-09-08 04:50:00,23.72,0, , , , ,
2020-09-08 05:00:00,23.76,0, , , , ,
2020-09-08 05:10:00,23.72,0, , , , ,
2020-09-08 05:20:00,23.64,0, , , , ,
2020-09-08 05:30:00,23.68,0, , , , ,
2020-09-08 05:40:00,23.64,0, , , , ,
2020-09-08 05:50:00,23.64,0, , , , ,
2020-09-08 06:00:00,23.59,1, , , , ,
2020-09-08 06:10:00,23.59,2, , , , ,
2020-09-08 06:20:00,23.59,5, , , , ,
2020-09-08 06:30:00,23.64,11, , , , ,
2020-09-08 06:40:00,23.68,18, , , , ,
2020-09-08 06:50:00,23.72,25, , , , ,
2020-09-08 07:00:00,23.81,53, , , , ,
2020-09-08 07:10:00,24.45,260, , , , ,
2020-09-08 07:20:00,25.01,324, , , , ,
2020-09-08 07:30:00,25.44,317, , , , ,
2020-09-08 07:40:00,25.65,123, , , , ,
2020-09-08 07:50:00,25.14,55, , , , ,
2020-09-08 08:00:00,25.01,54, , , , ,
2020-09-08 08:10:00,24.88,55, , , , ,
2020-09-08 08:20:00,24.92,56, , , , ,
2020-09-08 08:30:00,24.84,54, , , , ,
2020-09-08 08:40:00,24.92,54, , , , ,
2020-09-08 08:50:00,24.92,54, , , , ,
2020-09-08 09:00:00,24.92,52, , , , ,
2020-09-08 09:10:00,24.92,50, , , , ,
2020-09-08 09:20:00,24.92,47, , , , ,
2020-09-08 09:30:00,24.97,45, , , , ,
2020-09-08 09:40:00,24.97,45, , , , ,
2020-09-08 09:50:00,25.01,42, , , , ,
2020-09-08 10:00:00,25.01,42, , , , ,
2020-09-08 10:10:00,25.05,38, , , , ,
2020-09-08 10:20:00,25.09,37, , , , ,
2020-09-08 10:30:00,25.09,35, , , , ,
2020-09-08 10:40:00,25.18,33, , , , ,
2020-09-08 10:50:00,25.18,32, , , , ,
2020-09-08 11:00:00,25.22,27, , , , ,
2020-09-08 11:10:00,25.22,27, , , , ,
2020-09-08 11:20:00,25.27,26, , , , ,
2020-09-08 11:30:00,25.27,25, , , , ,
2020-09-08 11:40:00,25.31,26, , , , ,
2020-09-08 11:50:00,25.27,25, , , , ,
2020-09-08 12:00:00,25.35,23, , , , ,
2020-09-08 12:10:00,25.39,25, , , , ,
2020-09-08 12:20:00,25.39,21, , , , ,
2020-09-08 12:30:00,25.39,19, , , , ,
2020-09-08 12:40:00,25.44,18, , , , ,
2020-09-08 12:50:00,25.48,18, , , , ,
2020-09-08 13:00:00,25.52,17, , , , ,
2020-09-08 13:10:00,25.52,15, , , , ,
2020-09-08 13:20:00,25.61,15, , , , ,
2020-09-08 13:30:00,25.61,15, , , , ,
2020-09-08 13:40:00,25.61,16, , , , ,
2020-09-08 13:50:00,25.65,15, , , , ,
2020-09-08 14:00:00,25.65,14, , , , ,
2020-09-08 14:10:00,25.74,15, , , , ,
2020-09-08 14:20:00,25.69,14, , , , ,
2020-09-08 14:30:00,25.74,14, , , , ,
2020-09-08 14:40:00,25.74,13, , , , ,
2020-09-08 14:50:00,25.74,15, , , , ,
2020-09-08 15:00:00,25.78,15, , , , ,
2020-09-08 15:10:00,25.87,13, , , , ,
2020-09-08 15:20:00,25.82,18, , , , ,
2020-09-08 15:30:00,25.91,14, , , , ,
2020-09-08 15:40:00,25.91,14, , , , ,
2020-09-08 15:50:00,25.87,15, , , , ,
2020-09-08 16:00:00,25.91,16, , , , ,
2020-09-08 16:10:00,25.95,13, , , , ,
2020-09-08 16:20:00,25.95,10, , , , ,
2020-09-08 16:30:00,25.95,11, , , , ,
2020-09-08 16:40:00,25.95,8, , , , ,
2020-09-08 16:50:00,25.95,7, , , , ,
2020-09-08 17:00:00,25.95,5, , , , ,
2020-09-08 17:10:00,25.91,5, , , , ,
2020-09-08 17:20:00,25.91,4, , , , ,
2020-09-08 17:30:00,25.91,3, , , , ,
2020-09-08 17:40:00,25.91,2, , , , ,
2020-09-08 17:50:00,25.91,2, , , , ,
2020-09-08 18:00:00,25.82,1, , , , ,
2020-09-08 18:10:00,25.91,0, , , , ,
2020-09-08 18:20:00,25.82,0, , , , ,
2020-09-08 18:30:00,25.82,0, , , , ,
2020-09-08 18:40:00,25.82,0, , , , ,
2020-09-08 18:50:00,25.87,0, , , , ,
2020-09-08 19:00:00,25.82,0, , , , ,
2020-09-08 19:10:00,25.82,0, , , , ,
2020-09-08 19:20:00,25.74,0, , , , ,
2020-09-08 19:30:00,25.78,0, , , , ,
2020-09-08 19:40:00,25.74,0, , , , ,
2020-09-08 19:50:00,25.78,0, , , , ,
2020-09-08 20:00:00,25.78,0, , , , ,
2020-09-08 20:10:00,25.78,0, , , , ,
2020-09-08 20:20:00,25.74,0, , , , ,
2020-09-08 20:30:00,25.74,0, , , , ,
2020-09-08 20:40:00,25.74,0, , , , ,
2020-09-08 20:50:00,25.74,0, , , , ,
2020-09-08 21:00:00,25.74,0, , , , ,
2020-09-08 21:10:00,25.69,0, , , , ,
2020-09-08 21:20:00,25.65,0, , , , ,
2020-09-08 21:30:00,25.74,0, , , , ,
2020-09-08 21:40:00,25.69,0, , , , ,
2020-09-08 21:50:00,25.74,0, , , , ,
2020-09-08 22:00:00,25.69,0, , , , ,
2020-09-08 22:10:00,25.74,0, , , , ,
2020-09-08 22:20:00,25.69,0, , , , ,
2020-09-08 22:30:00,25.74,0, , , , ,
2020-09-08 22:40:00,25.69,0, , , , ,
2020-09-08 22:50:00,25.65,0, , , , ,
2020-09-08 23:00:00,25.69,0, , , , ,
2020-09-08 23:10:00,25.69,0, , , , ,
2020-09-08 23:20:00,25.65,0, , , , ,
2020-09-08 23:30:00,25.65,0, , , , ,
2020-09-08 23:40:00,25.61,0, , , , ,
2020-09-08 23:50:00,25.65,0, , , , ,
2020-09-09 00:00:00,25.61,0, , , , ,
2020-09-09 00:10:00,25.57,0, , , , ,
2020-09-09 00:20:00,25.57,0, , , , ,
2020-09-09 00:30:00,25.57,0, , , , ,
2020-09-09 00:40:00,25.61,0, , , , ,
2020-09-09 00:50:00,25.57,0, , , , ,
2020-09-09 01:00:00,25.57,0, , , , ,
2020-09-09 01:10:00,25.57,0, , , , ,
2020-09-09 01:20:00,25.57,0, , , , ,
2020-09-09 01:30:00,25.57,0, , , , ,
2020-09-09 01:40:00,25.57,0, , , , ,
2020-09-09 01:50:00,25.57,0, , , , ,
2020-09-09 02:00:00,25.57,0, , , , ,
2020-09-09 02:10:00,25.57,0, , , , ,
2020-09-09 02:20:00,25.52,0, , , , ,
2020-09-09 02:30:00,25.52,0, , , , ,
2020-09-09 02:40:00,25.52,0, , , , ,
2020-09-09 02:50:00,25.48,0, , , , ,
2020-09-09 03:00:00,25.52,0, , , , ,
2020-09-09 03:10:00,25.48,0, , , , ,
2020-09-09 03:20:00,25.48,0, , , , ,
2020-09-09 03:30:00,25.48,0, , , , ,
2020-09-09 03:40:00,25.44,0, , , , ,
2020-09-09 03:50:00,25.39,0, , , , ,
2020-09-09 04:00:00,25.39,0, , , , ,
2020-09-09 04:10:00,25.39,0, , , , ,
2020-09-09 04:20:00,25.31,0, , , , ,
2020-09-09 04:30:00,25.35,0, , , , ,
2020-09-09 04:40:00,25.31,0, , , , ,
2020-09-09 04:50:00,25.27,0, , , , ,
2020-09-09 05:00:00,25.27,0, , , , ,
2020-09-09 05:10:00,25.22,0, , , , ,
2020-09-09 05:20:00,25.27,0, , , , ,
2020-09-09 05:30:00,25.18,0, , , , ,
2020-09-09 05:40:00,25.18,0, , , , ,
2020-09-09 05:50:00,25.18,0, , , , ,
2020-09-09 06:00:00,25.14,0, , , , ,
2020-09-09 06:10:00,25.14,0, , , , ,
2020-09-09 06:20:00,25.14,0, , , , ,
2020-09-09 06:30:00,25.14,1, , , , ,
2020-09-09 06:40:00,25.09,3, , , , ,
2020-09-09 06:50:00,25.05,3, , , , ,
2020-09-09 07:00:00,25.14,5, , , , ,
2020-09-09 07:10:00,25.09,4, , , , ,
2020-09-09 07:20:00,25.05,7, , , , ,
2020-09-09 07:30:00,25.05,11, , , , ,
2020-09-09 07:40:00,25.14,21, , , , ,
2020-09-09 07:50:00,25.22,35, , , , ,
2020-09-09 08:00:00,25.31,28, , , , ,
2020-09-09 08:10:00,25.35,25, , , , ,
2020-09-09 08:20:00,25.44,17, , , , ,
2020-09-09 08:30:00,25.39,10, , , , ,
2020-09-09 08:40:00,25.39,8, , , , ,
2020-09-09 08:50:00,25.44,8, , , , ,
2020-09-09 09:00:00,25.44,6, , , , ,
2020-09-09 09:10:00,25.48,13, , , , ,
2020-09-09 09:20:00,25.48,11, , , , ,
2020-09-09 09:30:00,25.48,16, , , , ,
2020-09-09 09:40:00,25.52,42, , , , ,
2020-09-09 09:50:00,25.61,48, , , , ,
2020-09-09 10:00:00,25.74,8586, , , , ,
2020-09-09 10:10:00,27.41,9917, , , , ,
2020-09-09 10:20:00,28.44,12488, , , , ,
2020-09-09 10:30:00,29.77,10650, , , , ,
2020-09-09 10:40:00,29.56,3553, , , , ,
2020-09-09 10:50:00,29.17,9354, , , , ,
2020-09-09 11:00:00,28.91,2540, , , , ,
2020-09-09 11:10:00,30.59,8358, , , , ,
2020-09-09 11:20:00,29.13,5307, , , , ,
2020-09-09 11:30:00,26.90,3415, , , , ,
2020-09-09 11:40:00,26.98,7526, , , , ,
2020-09-09 11:50:00,28.01,5052, , , , ,
2020-09-09 12:00:00,27.32,772, , , , ,
2020-09-09 12:10:00,28.35,50524, , , , ,
2020-09-09 12:20:00,26.90,18499, , , , ,
2020-09-09 12:30:00,26.68,7974, , , , ,
2020-09-09 12:40:00,26.77,19564, , , , ,
2020-09-09 12:50:00,26.85,11981, , , , ,
2020-09-09 13:00:00,26.90,21842, , , , ,
2020-09-09 13:10:00,27.11,22149, , , , ,
2020-09-09 13:20:00,26.94,15217, , , , ,
2020-09-09 13:30:00,26.68,4916, , , , ,
2020-09-09 13:40:00,26.77,7519, , , , ,
2020-09-09 13:50:00,26.72,6141, , , , ,
2020-09-09 14:00:00,26.64,4920, , , , ,
2020-09-09 14:10:00,26.90,14039, , , , ,
2020-09-09 14:20:00,26.77,11162, , , , ,
2020-09-09 14:30:00,26.85,7311, , , , ,
2020-09-09 14:40:00,26.68,3542, , , , ,
2020-09-09 14:50:00,26.68,4621, , , , ,
2020-09-09 15:00:00,26.77,7903, , , , ,
2020-09-09 15:10:00,26.94,14899, , , , ,
2020-09-09 15:20:00,26.98,15002, , , , ,
2020-09-09 15:30:00,26.81,6889, , , , ,
2020-09-09 15:40:00,26.81,6177, , , , ,
2020-09-09 15:50:00,26.77,5604, , , , ,
2020-09-09 16:00:00,26.77,4343, , , , ,
2020-09-09 16:10:00,26.77,4727, , , , ,
2020-09-09 16:20:00,26.72,3692, , , , ,
2020-09-09 16:30:00,26.77,5545, , , , ,
2020-09-09 16:40:00,26.81,5299, , , , ,
2020-09-09 16:50:00,26.77,3305, , , , ,
2020-09-09 17:00:00,26.81,2893, , , , ,
2020-09-09 17:10:00,26.72,4026, , , , ,
2020-09-09 17:20:00,26.77,3418, , , , ,
2020-09-09 17:30:00,26.77,3272, , , , ,
2020-09-09 17:40:00,26.72,2047, , , , ,
2020-09-09 17:50:00,26.64,1137, , , , ,
2020-09-09 18:00:00,26.64,898, , , , ,
2020-09-09 18:10:00,26.60,664, , , , ,
2020-09-09 18:20:00,26.55,380, , , , ,
2020-09-09 18:30:00,26.55,177, , , , ,
2020-09-09 18:40:00,26.51,55, , , , ,
2020-09-09 18:50:00,26.51,9, , , , ,
2020-09-09 19:00:00,26.42,1, , , , ,
2020-09-09 19:10:00,26.42,0, , , , ,
2020-09-09 19:20:00,26.42,0, , , , ,
2020-09-09 19:30:00,26.38,0, , , , ,
2020-09-09 19:40:00,26.42,0, , , , ,
2020-09-09 19:50:00,26.38,0, , , , ,
2020-09-09 20:00:00,26.34,0, , , , ,
2020-09-09 20:10:00,26.38,0, , , , ,
2020-09-09 20:20:00,26.34,0, , , , ,
2020-09-09 20:30:00,26.34,0, , , , ,
2020-09-09 20:40:00,26.38,0, , , , ,
2020-09-09 20:50:00,26.34,0, , , , ,
2020-09-09 21:00:00,26.34,0, , , , ,
2020-09-09 21:10:00,26.34,0, , , , ,
2020-09-09 21:20:00,26.34,0, , , , ,
2020-09-09 21:30:00,26.34,0, , , , ,
2020-09-09 21:40:00,26.34,0, , , , ,
2020-09-09 21:50:00,26.30,0, , , , ,
2020-09-09 22:00:00,26.25,0, , , , ,
2020-09-09 22:10:00,26.30,0, , , , ,
2020-09-09 22:20:00,26.25,0, , , , ,
2020-09-09 22:30:00,26.30,0, , , , ,
2020-09-09 22:40:00,26.25,0, , , , ,
2020-09-09 22:50:00,26.25,0, , , , ,
2020-09-09 23:00:00,26.30,0, , , , ,
2020-09-09 23:10:00,26.30,0, , , , ,
2020-09-09 23:20:00,26.25,0, , , , ,
2020-09-09 23:30:00,26.25,0, , , , ,
2020-09-09 23:40:00,26.25,0, , , , ,
2020-09-09 23:50:00,26.25,0, , , , ,
2020-09-10 00:00:00,26.25,0, , , , ,
2020-09-10 00:10:00,26.25,0, , , , ,
2020-09-10 00:20:00,26.25,0, , , , ,
2020-09-10 00:30:00,26.25,0, , , , ,
2020-09-10 00:40:00,26.25,0, , , , ,
2020-09-10 00:50:00,26.21,0, , , , ,
2020-09-10 01:00:00,26.25,0, , , , ,
2020-09-10 01:10:00,26.21,0, , , , ,
2020-09-10 01:20:00,26.21,0, , , , ,
2020-09-10 01:30:00,26.21,0, , , , ,
2020-09-10 01:40:00,26.21,0, , , , ,
2020-09-10 01:50:00,26.21,0, , , , ,
2020-09-10 02:00:00,26.17,0, , , , ,
2020-09-10 02:10:00,26.21,0, , , , ,
2020-09-10 02:20:00,26.21,0, , , , ,
2020-09-10 02:30:00,26.17,0, , , , ,
2020-09-10 02:40:00,26.21,0, , , , ,
2020-09-10 02:50:00,26.17,0, , , , ,
2020-09-10 03:00:00,26.17,0, , , , ,
2020-09-10 03:10:00,26.17,0, , , , ,
2020-09-10 03:20:00,26.17,0, , , , ,
2020-09-10 03:30:00,26.17,0, , , , ,
2020-09-10 03:40:00,26.17,0, , , , ,
2020-09-10 03:50:00,26.17,0, , , , ,
2020-09-10 04:00:00,26.21,0, , , , ,
2020-09-10 04:10:00,26.17,0, , , , ,
2020-09-10 04:20:00,26.17,0, , , , ,
2020-09-10 04:30:00,26.17,0, , , , ,
2020-09-10 04:40:00,26.21,0, , , , ,
2020-09-10 04:50:00,26.17,0, , , , ,
2020-09-10 05:00:00,26.17,0, , , , ,
2020-09-10 05:10:00,26.17,0, , , , ,
2020-09-10 05:20:00,26.17,0, , , , ,
2020-09-10 05:30:00,26.17,0, , , , ,
2020-09-10 05:40:00,26.17,1, , , , ,
2020-09-10 05:50:00,26.21,10, , , , ,
2020-09-10 06:00:00,26.21,63, , , , ,
2020-09-10 06:10:00,26.12,181, , , , ,
2020-09-10 06:20:00,26.21,337, , , , ,
2020-09-10 06:30:00,26.17,485, , , , ,
2020-09-10 06:40:00,26.25,916, , , , ,
2020-09-10 06:50:00,26.21,1551, , , , ,
2020-09-10 07:00:00,26.25,2035, , , , ,
2020-09-10 07:10:00,26.30,2333, , , , ,
2020-09-10 07:20:00,26.30,2875, , , , ,
2020-09-10 07:30:00,26.34,3181, , , , ,
2020-09-10 07:40:00,26.34,3628, , , , ,
2020-09-10 07:50:00,26.34,3727, , , , ,
2020-09-10 08:00:00,26.47,5009, , , , ,
2020-09-10 08:10:00,26.47,5558, , , , ,
2020-09-10 08:20:00,26.47,5983, , , , ,
2020-09-10 08:30:00,26.42,6374, , , , ,
2020-09-10 08:40:00,26.47,6292, , , , ,
2020-09-10 08:50:00,26.38,4367, , , , ,
2020-09-10 09:00:00,26.38,2597, , , , ,
2020-09-10 09:10:00,26.42,9298, , , , ,
2020-09-10 09:20:00,26.51,3919, , , , ,
2020-09-10 09:30:00,26.42,3649, , , , ,
2020-09-10 09:40:00,26.38,2657, , , , ,
2020-09-10 09:50:00,26.38,3341, , , , ,
2020-09-10 10:00:00,26.34,1949, , , , ,
2020-09-10 10:10:00,26.30,2138, , , , ,
2020-09-10 10:20:00,26.34,2802, , , , ,
2020-09-10 10:30:00,26.42,3724, , , , ,
2020-09-10 10:40:00,26.38,3741, , , , ,
2020-09-10 10:50:00,26.38,3328, , , , ,
2020-09-10 11:00:00,26.38,2949, , , , ,
2020-09-10 11:10:00,26.34,2895, , , , ,
2020-09-10 11:20:00,26.42,5183, , , , ,
2020-09-10 11:30:00,26.38,3501, , , , ,
2020-09-10 11:40:00,26.51,5514, , , , ,
2020-09-10 11:50:00,26.47,4852, , , , ,
2020-09-10 12:00:00,26.64,9889, , , , ,
2020-09-10 12:10:00,26.55,4129, , , , ,
2020-09-10 12:20:00,26.51,6336, , , , ,
2020-09-10 12:30:00,26.38,4001, , , , ,
2020-09-10 12:40:00,26.38,5101, , , , ,
2020-09-10 12:50:00,26.38,3214, , , , ,
2020-09-10 13:00:00,26.34,4931, , , , ,
2020-09-10 13:10:00,26.51,10125, , , , ,
2020-09-10 13:20:00,26.64,12708, , , , ,
2020-09-10 13:30:00,26.60,11930, , , , ,
2020-09-10 13:40:00,26.51,4767, , , , ,
2020-09-10 13:50:00,26.34,4239, , , , ,
2020-09-10 14:00:00,26.64,10010, , , , ,
2020-09-10 14:10:00,26.42,3538, , , , ,
2020-09-10 14:20:00,26.38,3054, , , , ,
2020-09-10 14:30:00,26.55,7931, , , , ,
2020-09-10 14:40:00,26.42,3096, , , , ,
2020-09-10 14:50:00,26.55,7117, , , , ,
2020-09-10 15:00:00,26.60,7283, , , , ,
2020-09-10 15:10:00,26.60,7340, , , , ,
2020-09-10 15:20:00,26.38,3039, , , , ,
2020-09-10 15:30:00,26.38,2132, , , , ,
2020-09-10 15:40:00,26.47,5361, , , , ,
2020-09-10 15:50:00,26.38,4671, , , , ,
2020-09-10 16:00:00,26.42,5376, , , , ,
2020-09-10 16:10:00,26.38,4297, , , , ,
2020-09-10 16:20:00,26.34,3716, , , , ,
2020-09-10 16:30:00,26.42,3620, , , , ,
2020-09-10 16:40:00,26.42,3114, , , , ,
2020-09-10 16:50:00,26.47,3515, , , , ,
2020-09-10 17:00:00,26.42,3027, , , , ,
2020-09-10 17:10:00,26.38,2583, , , , ,
2020-09-10 17:20:00,26.38,1492, , , , ,
2020-09-10 17:30:00,26.38,1531, , , , ,
2020-09-10 17:40:00,26.38,1018, , , , ,
2020-09-10 17:50:00,26.30,675, , , , ,
2020-09-10 18:00:00,26.30,460, , , , ,
2020-09-10 18:10:00,26.34,290, , , , ,
2020-09-10 18:20:00,26.34,188, , , , ,
2020-09-10 18:30:00,26.34,87, , , , ,
2020-09-10 18:40:00,26.38,27, , , , ,
2020-09-10 18:50:00,26.38,4, , , , ,
2020-09-10 19:00:00,26.34,0, , , , ,
2020-09-10 19:10:00,26.38,0, , , , ,
2020-09-10 19:20:00,26.34,0, , , , ,
2020-09-10 19:30:00,26.34,0, , , , ,
2020-09-10 19:40:00,26.34,0, , , , ,
2020-09-10 19:50:00,26.38,0, , , , ,
2020-09-10 20:00:00,26.34,0, , , , ,
2020-09-10 20:10:00,26.30,0, , , , ,
2020-09-10 20:20:00,26.38,0, , , , ,
2020-09-10 20:30:00,26.38,0, , , , ,
2020-09-10 20:40:00,26.34,0, , , , ,
2020-09-10 20:50:00,26.34,0, , , , ,
2020-09-10 21:00:00,26.34,0, , , , ,
2020-09-10 21:10:00,26.38,0, , , , ,
2020-09-10 21:20:00,26.34,0, , , , ,
2020-09-10 21:30:00,26.30,0, , , , ,
2020-09-10 21:40:00,26.34,0, , , , ,
2020-09-10 21:50:00,26.30,0, , , , ,
2020-09-10 22:00:00,26.30,0, , , , ,
2020-09-10 22:10:00,26.30,0, , , , ,
2020-09-10 22:20:00,26.25,0, , , , ,
2020-09-10 22:30:00,26.25,0, , , , ,
2020-09-10 22:40:00,26.25,0, , , , ,
2020-09-10 22:50:00,26.25,0, , , , ,
2020-09-10 23:00:00,26.30,0, , , , ,
2020-09-10 23:10:00,26.30,0, , , , ,
2020-09-10 23:20:00,26.25,0, , , , ,
2020-09-10 23:30:00,26.21,0, , , , ,
2020-09-10 23:40:00,26.25,0, , , , ,
2020-09-10 23:50:00,26.25,0, , , , ,
2020-09-11 00:00:00,26.25,0, , , , ,
2020-09-11 00:10:00,26.25,0, , , , ,
2020-09-11 00:20:00,26.25,0, , , , ,
2020-09-11 00:30:00,26.21,0, , , , ,
2020-09-11 00:40:00,26.25,0, , , , ,
2020-09-11 00:50:00,26.25,0, , , , ,
2020-09-11 01:00:00,26.30,0, , , , ,
2020-09-11 01:10:00,26.25,0, , , , ,
2020-09-11 01:20:00,26.25,0, , , , ,
2020-09-11 01:30:00,26.25,0, , , , ,
2020-09-11 01:40:00,26.25,0, , , , ,
2020-09-11 01:50:00,26.25,0, , , , ,
2020-09-11 02:00:00,26.21,0, , , , ,
2020-09-11 02:10:00,26.25,0, , , , ,
2020-09-11 02:20:00,26.25,0, , , , ,
2020-09-11 02:30:00,26.21,0, , , , ,
2020-09-11 02:40:00,26.21,0, , , , ,
2020-09-11 02:50:00,26.21,0, , , , ,
2020-09-11 03:00:00,26.25,0, , , , ,
2020-09-11 03:10:00,26.25,0, , , , ,
2020-09-11 03:20:00,26.21,0, , , , ,
2020-09-11 03:30:00,26.21,0, , , , ,
2020-09-11 03:40:00,26.25,0, , , , ,
2020-09-11 03:50:00,26.21,0, , , , ,
2020-09-11 04:00:00,26.17,0, , , , ,
2020-09-11 04:10:00,26.12,0, , , , ,
2020-09-11 04:20:00,26.21,0, , , , ,
2020-09-11 04:30:00,26.12,0, , , , ,
2020-09-11 04:40:00,26.08,0, , , , ,
2020-09-11 04:50:00,26.08,0, , , , ,
2020-09-11 05:00:00,26.04,0, , , , ,
2020-09-11 05:10:00,25.99,0, , , , ,
2020-09-11 05:20:00,25.99,0, , , , ,
2020-09-11 05:30:00,25.95,0, , , , ,
2020-09-11 05:40:00,25.91,0, , , , ,
2020-09-11 05:50:00,25.91,2, , , , ,
2020-09-11 06:00:00,25.91,20, , , , ,
2020-09-11 06:10:00,25.87,64, , , , ,
2020-09-11 06:20:00,25.87,184, , , , ,
2020-09-11 06:30:00,25.87,379, , , , ,
2020-09-11 06:40:00,25.82,520, , , , ,
2020-09-11 06:50:00,25.87,702, , , , ,
2020-09-11 07:00:00,25.82,548, , , , ,
2020-09-11 07:10:00,25.82,576, , , , ,
2020-09-11 07:20:00,25.82,913, , , , ,
2020-09-11 07:30:00,25.87,868, , , , ,
2020-09-11 07:40:00,25.78,557, , , , ,
2020-09-11 07:50:00,25.82,1061, , , , ,
2020-09-11 08:00:00,25.87,1793, , , , ,
2020-09-11 08:10:00,25.91,1624, , , , ,
2020-09-11 08:20:00,25.91,2353, , , , ,
2020-09-11 08:30:00,25.91,1298, , , , ,
2020-09-11 08:40:00,25.87,1202, , , , ,
2020-09-11 08:50:00,25.87,1514, , , , ,
2020-09-11 09:00:00,25.87,1459, , , , ,
2020-09-11 09:10:00,25.91,2065, , , , ,
2020-09-11 09:20:00,25.95,2109, , , , ,
2020-09-11 09:30:00,25.87,1036, , , , ,
2020-09-11 09:40:00,25.95,1310, , , , ,
2020-09-11 09:50:00,25.99,2780, , , , ,
2020-09-11 10:00:00,25.95,2143, , , , ,
2020-09-11 10:10:00,25.99,2177, , , , ,
2020-09-11 10:20:00,25.99,2671, , , , ,
2020-09-11 10:30:00,26.08,3250, , , , ,
2020-09-11 10:40:00,26.08,2975, , , , ,
2020-09-11 10:50:00,26.04,1846, , , , ,
2020-09-11 11:00:00,26.04,2099, , , , ,
2020-09-11 11:10:00,25.99,2312, , , , ,
2020-09-11 11:20:00,26.04,3322, , , , ,
2020-09-11 11:30:00,26.12,3738, , , , ,
2020-09-11 11:40:00,26.12,3585, , , , ,
2020-09-11 11:50:00,26.30,4873, , , , ,
2020-09-11 12:00:00,26.38,5983, , , , ,
2020-09-11 12:10:00,26.25,4607, , , , ,
2020-09-11 12:20:00,26.30,5271, , , , ,
2020-09-11 12:30:00,26.34,6638, , , , ,
2020-09-11 12:40:00,26.25,4581, , , , ,
2020-09-11 12:50:00,26.34,5116, , , , ,
2020-09-11 13:00:00,26.34,4575, , , , ,
2020-09-11 13:10:00,26.21,3049, , , , ,
2020-09-11 13:20:00,26.21,2729, , , , ,
2020-09-11 13:30:00,26.25,2454, , , , ,
